Id,Source,Target,Type,action,weight
262,0356016Fkr48iqVjo4yOtekGzHDljA==,高雄市立大同醫院,Directed,export,1
263,03581E5FigIAY5q6PlTBuI7L3+1OkQ==,義大醫療財團法人義大醫院,Directed,export,1
264,035C451Bsx+MAupUbm33RlT+ujsZew==,義大醫療財團法人義大醫院,Directed,export,1
265,035E136CpBJd2BI4r3bhLCaSzxdjfg==,高雄市立大同醫院,Directed,export,1
266,03606638z4ngs0a0kgaYNVokgYU6Ng==,義大醫療財團法人義大醫院,Directed,export,1
267,03664BFB7R2c11qgu/YlJ5MH0edTJw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
268,036801E66DhYKJNQ+QnnkWAOMiEonw==,義大癌治療醫院,Directed,export,1
269,0368101EZFaX6VKNE4fBRjnTgwfDpg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
270,03695284bUvPfXyfBgniAA01qKI7Jw==,健仁醫院,Directed,export,1
271,036C27985ACAyzKGkl4sp/UmoCRiNw==,大東醫院,Directed,export,1
272,036F3BE1saisl6xyHX9wrmL/U5SshA==,義大醫療財團法人義大醫院,Directed,export,1
273,0370BD62cFNPqcaqipXjNGoDauq9XQ==,衛生福利部旗山醫院,Directed,export,1
274,0376422DuxPQVWaqtLc6dJOFaISyoQ==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
275,0378BAC66DhYKJNQ+QklJYQ2uxUUPA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
276,037A0F31YrDMNigyWcaQ8KgZlQlRig==,國軍高雄總醫院岡山分院,Directed,export,1
277,037A5A91kdpSho6/xPjg4j+1o7/y2g==,建佑醫院,Directed,export,1
278,03856728G3eJZHP+LGmL0HLZTvCftA==,高雄市立小港醫院,Directed,export,1
279,038761E9bXze2NbVbapjpVCzY+TH5A==,國軍高雄總醫院左營分院,Directed,export,1
280,0388C28CpBJd2BI4r3Zpd2QVrn/1LA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
281,03890E342qhFB6kraWUKpBxeaQa0RA==,健仁醫院,Directed,export,1
282,03897E0CABDXMXjNBByDGWCAcFIl3Q==,高雄市立大同醫院,Directed,export,1
283,038CAF73d5tYJMFKkGLR7XY7rxvjFQ==,國軍高雄總醫院岡山分院,Directed,export,1
284,038E84B65qrBetAIE255f8RcOLBIHw==,杏和醫院(高雄),Directed,export,1
285,0390B068TmUDmU4H3h++GK00X8jkvQ==,衛生福利部旗山醫院,Directed,export,1
286,0392D440mdgIlLPKjf6HJKtGs6lWjA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
287,03944CDCpBJd2BI4r3bfmSgHi6+bDg==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
288,03A1A42A46NcRNSl1gy6AjQhChaeZA==,國軍高雄總醫院岡山分院,Directed,export,1
289,03A5D98Fsaisl6xyHX+5B+qPDlJEgg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
290,03A6E870igIAY5q6PlR32jzUMFe+bg==,義大醫療財團法人義大醫院,Directed,export,1
291,03B22100wcnW9Dvi8h+/296vC237ow==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
292,03C3F427UhqrS585NYwjnZaB3fhtMw==,建佑醫院,Directed,export,1
293,03C79013KFvuA1oMBPiqo+6XRplPZw==,衛生福利部旗山醫院,Directed,export,1
294,03C8F8A9KyJZGhCEcI8LGB17bS3ERA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
295,03CCCF88igIAY5q6PlQqFPZ6VxWRDg==,義大醫療財團法人義大醫院,Directed,export,1
296,03CE7265J6LkJt6yamgpKPux0SIZ8g==,健仁醫院,Directed,export,1
297,03D197EEumkXXadWRB0cNgE5JYJkZw==,杏和醫院(高雄),Directed,export,1
298,03D265F2U1Ab7OFzH1pciaVDXOb7bQ==,高雄市立鳳山醫院,Directed,export,1
299,03D2EB3DG3eJZHP+LGnaOIn6A/n3Mg==,邱外科醫院,Directed,export,1
300,03D82303j20tiKcOJNQ52XBdEcl6Wg==,高雄市立鳳山醫院,Directed,export,1
301,03E159CFwY616DN3kqiR+nIynopHqA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
302,03E211D9Mm0uctDyRjoQxSsnNh16cA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
303,03E6245CyxRtmM73dey/vS43aC8b1w==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
304,03E6925FMm0uctDyRjqhFgQhBJnzGg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
305,03E9D56BuxPQVWaqtLf5Wp01vxXm4A==,高雄市立小港醫院,Directed,export,1
306,03EA8CA7sA8tr+pVUawK0ig4F6auKg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
307,03F3DA0B//KKqGF9d/hGZbCT7NYo1Q==,高雄市立民生醫院,Directed,export,1
308,03F42F96j20tiKcOJNRaE1etixw/QA==,高雄市立岡山醫院,Directed,export,1
309,03F484DFA4iHmj/hn+GQxFwmKVzD2g==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
310,03F484DFA4iHmj/hn+GQxFwmKVzD2g==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
311,03FF6433wY616DN3kqi2A66gTAkTpQ==,高雄市立小港醫院,Directed,export,1
312,03FF9B20A0d5xmwlVi2ZIPEmgh48dw==,義大醫療財團法人義大醫院,Directed,export,1
313,03FFB8F5DWaD7gS7ZEVHxPV33ex83g==,衛生福利部旗山醫院,Directed,export,1
314,0402AFAEwY616DN3kqjLmc4xVDtudw==,國軍高雄總醫院岡山分院,Directed,export,1
315,04094F78V8V0rZQCiSZ1wtqz5fAmOg==,義大醫療財團法人義大醫院,Directed,export,1
316,0412333C//KKqGF9d/hwXwaJv+jidw==,高雄市立岡山醫院,Directed,export,1
317,041549DFMm0uctDyRjoTu+NAciEeLQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
318,0420F9D5saisl6xyHX+EPx0Mcxab/w==,高雄市立聯合醫院,Directed,export,1
319,04279081gz5LFupBHDofrI9Tu9I7lw==,大東醫院,Directed,export,1
320,04289489umkXXadWRB3AHqpcc7pT6A==,國軍高雄總醫院岡山分院,Directed,export,1
321,042DB0E7G3eJZHP+LGleoWZk8yw8vQ==,高雄市立大同醫院,Directed,export,1
322,042F8FDFk15+Rf7t2D0uNlZ4IuuJxA==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
323,04330642d5tYJMFKkGIKPU5mmEvxRg==,義大醫療財團法人義大醫院,Directed,export,1
324,04344DF1kdpSho6/xPiiYO6DtlpErQ==,高雄市立大同醫院,Directed,export,1
325,0439ABFDBMQDeW100YuijnsX0XAK3Q==,高雄市立聯合醫院,Directed,export,1
326,043BAC6FpBJd2BI4r3YYDAQo8PhrZw==,高雄榮民總醫院,Directed,export,1
327,043FD88AsA8tr+pVUazh1xspm/s0dA==,高雄市立鳳山醫院,Directed,export,1
328,043FD88AsA8tr+pVUazh1xspm/s0dA==,高雄市立鳳山醫院,Directed,export,1
329,04425FA2saisl6xyHX9W6fGgGFsUPQ==,國軍高雄總醫院附設民眾診療處,Directed,export,1
330,044341C6oKmJn/YY/tDxhKk9C8uojw==,國軍高雄總醫院附設民眾診療處,Directed,export,1
331,04439665d5tYJMFKkGLlF/AsR0BKAg==,高雄市立岡山醫院,Directed,export,1
332,04468ECBSK6jKG6oqz2prfbYLVF47w==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
333,0447CEE9HwaqF9xQUZmz4rfIWjURsA==,高雄榮民總醫院,Directed,export,1
334,044AF1DDMm0uctDyRjq2AZ1axOVRvQ==,健仁醫院,Directed,export,1
335,0451CBA8bAcJ61NCChE3/0LE4rP1DQ==,衛生福利部旗山醫院,Directed,export,1
336,0452B857+FEvijIMdanJgrldKFjcAA==,健仁醫院,Directed,export,1
337,0452BDA17i9Yoom0mB62BhZXZUEbNw==,健仁醫院,Directed,export,1
338,045479D3rb87I/3ejiOhSbupWgakOw==,義大醫療財團法人義大醫院,Directed,export,1
339,0456C2AALqhLmKBBYxg3u8j89Xd4wQ==,高雄市立大同醫院,Directed,export,1
340,045CBF6DBT25O17sJPnwQtjOc3kIvQ==,高雄市立小港醫院,Directed,export,1
341,045F8229saisl6xyHX+GRQbq3jQ0tw==,健仁醫院,Directed,export,1
342,046005D7L2aoLTPZYR1+V+XGiFMOPA==,高雄市立大同醫院,Directed,export,1
343,04624F1El6dSv2X22z5LBGF4bUMp4g==,高雄市立鳳山醫院,Directed,export,1
344,0462A399yxRtmM73dewqqO4goYYgGg==,高雄榮民總醫院,Directed,export,1
345,046394EDJ6LkJt6yamhV4VGnj/cxLg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
346,0469212EV1tKDO6KVMJdeRm3cJ3Ksg==,義大醫療財團法人義大醫院,Directed,export,1
347,046D7552yDC3ipk7Qg4qJspLwc3Lzg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
348,0470A277fQogpzl2eYDD+zcq7U8n+A==,義大醫療財團法人義大醫院,Directed,export,1
349,0471FC63d5tYJMFKkGLw2Qlr/pR4SA==,衛生福利部旗山醫院,Directed,export,1
350,047240DFI1ZDudbUGE6cZf/7GGrTuA==,衛生福利部旗山醫院,Directed,export,1
351,047240DFI1ZDudbUGE6cZf/7GGrTuA==,衛生福利部旗山醫院,Directed,export,1
352,04783AEEvI5kImb+UyzjDgJdj4+GXg==,健仁醫院,Directed,export,1
353,047B4816igIAY5q6PlRbYPwavGkt7g==,衛生福利部旗山醫院,Directed,export,1
354,04813B47yxRtmM73dezkV5x92tQinQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
355,0486FAAF7R2c11qgu/ZsLLH0fslc9g==,建佑醫院,Directed,export,1
356,04881E4FZhuGMNxB81khajdCNrQWqg==,義大醫療財團法人義大醫院,Directed,export,1
357,04899E0Elr38uv9pJfjpIC0d9G+cJA==,健仁醫院,Directed,export,1
358,0489C870wY616DN3kqgeBPkFZn0how==,衛生福利部旗山醫院,Directed,export,1
359,048B316AJ6LkJt6yamhU+UMWvEhsAg==,健仁醫院,Directed,export,1
360,0490BCA4DWaD7gS7ZEU14oyqv1VA2A==,衛生福利部旗山醫院,Directed,export,1
361,0494A2A7SjPnGiXD/y3k0WjVvyzKAw==,衛生福利部旗山醫院,Directed,export,1
362,0496EBC6K/7156Mz9CQe6HJpehnGmg==,國軍高雄總醫院附設民眾診療處,Directed,export,1
363,04981E2CMbF+8Cuvg7j+GQzAjHbDDQ==,建佑醫院,Directed,export,1
364,049D8C107R2c11qgu/aIh2RO/SmWJA==,高雄市立岡山醫院,Directed,export,1
365,04A9FC378+TehtTA7X4aX1vkL5AKbQ==,義大醫療財團法人義大醫院,Directed,export,1
366,04AD0BD7saisl6xyHX89LxDxil1aEA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
367,04B0A4015ACAyzKGkl6AUp7mdu8ZVQ==,義大醫療財團法人義大醫院,Directed,export,1
368,04B35D6CL2aoLTPZYR2Vtp1/8Vd7FQ==,國軍高雄總醫院左營分院,Directed,export,1
369,04B99DC0j20tiKcOJNR0JgHsUf143Q==,義大醫療財團法人義大醫院,Directed,export,1
370,04C14FB1pJlOXVFuAO1blXE8Yyoc4Q==,義大醫療財團法人義大醫院,Directed,export,1
371,04C1CE32U1Ab7OFzH1qQu/O0K8g6uA==,健仁醫院,Directed,export,1
372,04C49322XTN0ktlTBFU7ijdtQv2M9g==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
373,04C5727Eh2uQam0x+4VbX433/W76VA==,衛生福利部旗山醫院,Directed,export,1
374,04C5727Eh2uQam0x+4VbX433/W76VA==,衛生福利部旗山醫院,Directed,export,1
375,04C7DC8FMPXc6laRGbZ7kBAuDka+GQ==,高雄榮民總醫院,Directed,export,1
376,04CB3680d5tYJMFKkGI/e2k5zyKd1g==,高雄榮民總醫院,Directed,export,1
377,04D61579kAY/MrSZn34TCDuMsDguDQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
378,04D61579kAY/MrSZn34TCDuMsDguDQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
379,04D96DE1u9KWPq7OZVRzEDCtfNx1Lw==,高雄市立鳳山醫院,Directed,export,1
380,04DDC383G3eJZHP+LGl6mnOX8sPdsQ==,國軍高雄總醫院附設民眾診療處,Directed,export,1
381,04E11710yDC3ipk7Qg6ngExBKswuhg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
382,04EAD952gqOGuJTtfzjzlZKv8SJLsA==,建佑醫院,Directed,export,1
383,04EAF3A0FUp8xHfZDTAo/hGPAOW2sw==,國軍高雄總醫院附設民眾診療處,Directed,export,1
384,04EBF4EElBu9iOVLyqw11uAtY8Hcvw==,高雄市立小港醫院,Directed,export,1
385,04EE1E7EnAq4Kh+I18pC7z11T0NGoQ==,國軍高雄總醫院岡山分院,Directed,export,1
386,04F64590h2uQam0x+4W1h9u4JQSOGA==,衛生福利部旗山醫院,Directed,export,1
387,04F7E1B1z4ngs0a0kgaDbkji/AOKvA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
388,04FA8F22DWaD7gS7ZEWHt1VK6x7cxQ==,衛生福利部旗山醫院,Directed,export,1
389,04FDCE3ES7WmEcYn4NZjfNYktwLKbQ==,高雄市立岡山醫院,Directed,export,1
390,050C495DfQogpzl2eYDfRcLgLQW7Eg==,義大醫療財團法人義大醫院,Directed,export,1
391,0513017BpBJd2BI4r3Zen5LYd5kn9Q==,杏和醫院(高雄),Directed,export,1
392,051460B8z4ngs0a0kgaL5V9hqi2gQg==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
393,0518CE6BfQogpzl2eYBVHUc9ALDOPg==,義大醫療財團法人義大醫院,Directed,export,1
394,051CF72E1tW4mmBWzn/v0DFLH0R0Dw==,義大醫療財團法人義大醫院,Directed,export,1
395,05212D23xtqGdxSBUxsBAdodL4tsUg==,高雄榮民總醫院,Directed,export,1
396,0521F3367NbJzxiBy5UqjxkhXR5HEg==,高雄市立大同醫院,Directed,export,1
397,05236825wlzowYfZvY2tfokfqSRCWg==,高雄市立鳳山醫院,Directed,export,1
398,05269FE2tGgygqNmh2PI6gxlIDAEjw==,義大醫療財團法人義大醫院,Directed,export,1
399,0526DEC3igIAY5q6PlSSCS89r/xzLQ==,高雄市立岡山醫院,Directed,export,1
400,0527E5DFMPXc6laRGbYJVF0qQxV3vg==,高雄市立大同醫院,Directed,export,1
401,052837B0umkXXadWRB0Bz64VN5OZzA==,義大醫療財團法人義大醫院,Directed,export,1
402,052B32FD22jaPW9vHup2JrLbw+wjWw==,衛生福利部旗山醫院,Directed,export,1
403,052C97E0YrDMNigyWcZMP7cFYiMYxg==,高雄榮民總醫院,Directed,export,1
404,052CDB82nAq4Kh+I18oxSQLy1bJA5A==,高雄榮民總醫院,Directed,export,1
405,052CE3A58+3qpO/z407GjTlAVAvPvA==,義大醫療財團法人義大醫院,Directed,export,1
406,052E1FD9Bhhex9MB0B5+AchDTu7WEg==,高雄市立岡山醫院,Directed,export,1
407,0535B01Bwuv8ElUAZ5kki9ce9LZVpg==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
408,053885A2j20tiKcOJNSV0skVCdiAVg==,義大醫療財團法人義大醫院,Directed,export,1
409,053B588BpBJd2BI4r3bIEuj4PeqOKQ==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
410,053E3F34vGPgSi9FeAKL17oMNoU7jw==,高雄市立鳳山醫院,Directed,export,1
411,053EB601kNta5b3JMcID+RCMF+Vqyg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
412,05437BFFigIAY5q6PlQRFqsFvb1VjA==,高雄市立岡山醫院,Directed,export,1
413,05456749j20tiKcOJNQs+qfm04lICQ==,高雄市立鳳山醫院,Directed,export,1
414,0553B4C95ACAyzKGkl6xCi/20oWKxw==,義大醫療財團法人義大醫院,Directed,export,1
415,0556FC6AwlzowYfZvY3PENrmdfVPfg==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
416,055AB730hpJJQ/m1YxxSnbv4D5FDLA==,高雄市立小港醫院,Directed,export,1
417,055BD3B4j20tiKcOJNS2Huj6LpTJvA==,義大醫療財團法人義大醫院,Directed,export,1
418,055DB003DWaD7gS7ZEW5guMcDeQ5+g==,義大醫療財團法人義大醫院,Directed,export,1
419,055F1B5E//KKqGF9d/gT78mLZc8T4g==,大東醫院,Directed,export,1
420,05657AC98+3qpO/z4068w4u3tdnTIg==,健仁醫院,Directed,export,1
421,056B410EDWaD7gS7ZEXEbFS8/IMuSw==,高雄市立聯合醫院,Directed,export,1
422,056C71F1+0G3tzgUh1WguAWbwG+n0g==,國軍高雄總醫院左營分院,Directed,export,1
423,05726850LVRNc2xXBfmCiL7YKGuevA==,衛生福利部旗山醫院,Directed,export,1
424,05726850LVRNc2xXBfmCiL7YKGuevA==,衛生福利部旗山醫院,Directed,export,1
425,05744BEEEVqT3f9g/OyaD6pg7PCrZg==,高雄市立大同醫院,Directed,export,1
426,057582A0UhqrS585NYwiTWReXczLVg==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
427,05778AC5ZFaX6VKNE4ezaBW0x4xRuw==,國軍高雄總醫院左營分院,Directed,export,1
428,057A25D0yxRtmM73dexOpXgEd+mVFA==,高雄市立大同醫院,Directed,export,1
429,057BE24DK/7156Mz9CTk9EbGBF5/3A==,國軍高雄總醫院岡山分院,Directed,export,1
430,058073B1yDC3ipk7Qg4Mg2516Nvqcw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
431,058251B5nrm8WSfFuxeDlJNsEo7o5A==,國軍高雄總醫院岡山分院,Directed,export,1
432,0583232EfQogpzl2eYCsNCmAbhadag==,衛生福利部旗山醫院,Directed,export,1
433,0583F6196DhYKJNQ+QndSFD0aq2gLg==,義大醫療財團法人義大醫院,Directed,export,1
434,0587EF88vGPgSi9FeAJrcKZD3Yjvsw==,衛生福利部旗山醫院,Directed,export,1
435,058A6A61lBu9iOVLyqyW2lZ+aBIn8w==,建佑醫院,Directed,export,1
436,059096D5ZgxGJsrm+FhfuBHUusk47A==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
437,059AB47FDWaD7gS7ZEUYL8fWOlavVg==,衛生福利部旗山醫院,Directed,export,1
438,059BF4C3lBu9iOVLyqwBcHx8ASjURQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
439,05A21658SJ7sdRj056Ne38S7mAXHsA==,衛生福利部旗山醫院,Directed,export,1
440,05A59201d5tYJMFKkGJNY5Io/ifL9A==,國軍高雄總醫院岡山分院,Directed,export,1
441,05B0CBD4YveGy8NLxrTqO7zEX+N47Q==,高雄市立岡山醫院,Directed,export,1
442,05B26FF8YrDMNigyWcbzB61wFgo0Yw==,衛生福利部旗山醫院,Directed,export,1
443,05C16DFFXgMPZk/HJLGr4Q+RixVjnQ==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
444,05C985FAvGPgSi9FeAKN+4jNEatgeQ==,高雄市立鳳山醫院,Directed,export,1
445,05CDA330DWaD7gS7ZEUz9qjphfXdtQ==,衛生福利部旗山醫院,Directed,export,1
446,05D19CDCBhhex9MB0B4Pj4iUaqkF4Q==,高雄榮民總醫院,Directed,export,1
447,05D6B5CFVFXbfxcAyNYHkYCEglvbNQ==,高雄市立小港醫院,Directed,export,1
448,05D7D812yROSn2e2vhMf2XoGtr0lpA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
449,05D908D1DWaD7gS7ZEU5qQmSmRhScA==,衛生福利部旗山醫院,Directed,export,1
450,05DBF4857R2c11qgu/ZBZ7KaoO2xfQ==,高雄市立鳳山醫院,Directed,export,1
451,05DC0D8EU1Ab7OFzH1pjTj68XbzGrg==,杏和醫院(高雄),Directed,export,1
452,05DEF8797R2c11qgu/ajKaxQYlEvwQ==,高雄市立鳳山醫院,Directed,export,1
453,05E7AE3Aj20tiKcOJNToN2dywwHCdA==,高雄市立小港醫院,Directed,export,1
454,05F6E4D7igIAY5q6PlQMEa1tSN2RwA==,義大醫療財團法人義大醫院,Directed,export,1
455,05F840AB8+TehtTA7X51UEecUEIEEg==,義大醫療財團法人義大醫院,Directed,export,1
456,05FFD06C7NbJzxiBy5We+IJUudbCLQ==,衛生福利部旗山醫院,Directed,export,1
457,0601C671//KKqGF9d/gnAqzsHIzvwA==,高雄榮民總醫院,Directed,export,1
458,060238E1j20tiKcOJNTGlQCCrVA0Kw==,建佑醫院,Directed,export,1
459,06025F2Dh2uQam0x+4X6+NqTfxXGOQ==,衛生福利部旗山醫院,Directed,export,1
460,06099D60U1Ab7OFzH1raq1aDxD84Ag==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
461,060B9B2Bsx+MAupUbm3pSH9OYqdgfA==,義大醫療財團法人義大醫院,Directed,export,1
462,060BD953ISTNzrwpG0LJiKZM/4t9GA==,衛生福利部旗山醫院,Directed,export,1
463,060CECA43SjRLVxA9AYn3hsR1z1zJA==,高雄市立民生醫院,Directed,export,1
464,060DCDB67f3iNcBold3Ipf9r1mcNGw==,高雄榮民總醫院,Directed,export,1
465,060DCDB67f3iNcBold3Ipf9r1mcNGw==,高雄市立民生醫院,Directed,export,1
466,0612061Dj20tiKcOJNQnBxOxRWo00Q==,國軍高雄總醫院左營分院,Directed,export,1
467,061218D1wY616DN3kqgC1e40hYPxTQ==,衛生福利部旗山醫院,Directed,export,1
468,0613B591dIBCQ4ZKTygrszhx7E1Qaw==,衛生福利部旗山醫院,Directed,export,1
469,0615C7F7h2uQam0x+4Uzl+uY4woWfA==,義大醫療財團法人義大醫院,Directed,export,1
470,0615C7F7h2uQam0x+4Uzl+uY4woWfA==,衛生福利部旗山醫院,Directed,export,1
471,061F69AEd5tYJMFKkGIqMCR4wnszjg==,義大醫療財團法人義大醫院,Directed,export,1
472,06221379/WgLuqXtLy3A61X9hjkwFw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
473,0622F0E1umkXXadWRB05tVmQPFMjIw==,高雄市立岡山醫院,Directed,export,1
474,0625FD5EbqUTjqO2b/0YXxlEKfDKqQ==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
475,062738C2A4iHmj/hn+FSu+L8KT7f1w==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
476,062A0869DWaD7gS7ZEUAHoP/sIJtVQ==,衛生福利部旗山醫院,Directed,export,1
477,062B410CY4hHbM2wZ/TAOjb1ivApbQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
478,062B51F6oyjNhA9fVxCOaqf/dTo4Ow==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
479,0631D5038+3qpO/z404N/oOIy2jGAA==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
480,063D9EF0MbF+8Cuvg7jdCcDcC39RVA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
481,063F7282nZGARQzwb+zwOF6LoRrLDw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
482,063FB56BoyjNhA9fVxCdD+uNzKjuig==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
483,063FE647h2uQam0x+4WMmqSPIrS7vw==,衛生福利部旗山醫院,Directed,export,1
484,0645CE02gJlaKDO2dCbnidA3jNLPmw==,義大醫療財團法人義大醫院,Directed,export,1
485,06464D21MPXc6laRGbbnO5uP58UXXg==,義大醫療財團法人義大醫院,Directed,export,1
486,064E80ECUKAdJBT+mnpVWv7y7UThVQ==,義大醫療財團法人義大醫院,Directed,export,1
487,064E8448U1Ab7OFzH1pCe/GQGIbVBg==,建佑醫院,Directed,export,1
488,064F7E8DDWaD7gS7ZEXDifUzcuprkg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
489,064F7E8DDWaD7gS7ZEXDifUzcuprkg==,高雄市立鳳山醫院,Directed,export,1
490,064F7E8DDWaD7gS7ZEXDifUzcuprkg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
491,064F7E8DDWaD7gS7ZEXDifUzcuprkg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
492,064FA983f4YfbnjgovgUGVnG5h6/bw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
493,0650560Dh2uQam0x+4WsYkRZ4FAMeA==,衛生福利部旗山醫院,Directed,export,1
494,065430DAU1Ab7OFzH1qy2JK44kU/NA==,邱外科醫院,Directed,export,1
495,06574155h2uQam0x+4WVNtMBIAH6+w==,衛生福利部旗山醫院,Directed,export,1
496,065923CDwY616DN3kqgIozT9Erjpxw==,衛生福利部旗山醫院,Directed,export,1
497,065A6093lBu9iOVLyqwbfz9iO/9lzw==,義大醫療財團法人義大醫院,Directed,export,1
498,065D7AE88+3qpO/z405CjU9lmzNkJg==,高雄市立鳳山醫院,Directed,export,1
499,06602B6ChpJJQ/m1YxwegsGheDp4hA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
500,066596A8P5RdVqXvjj9Ei+sXm/EUnA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
501,06685CB5wY616DN3kqicCEE4+oq86A==,衛生福利部旗山醫院,Directed,export,1
502,066B02EBBhhex9MB0B54MYGumE9Y+w==,衛生福利部旗山醫院,Directed,export,1
503,066F4BFBSjPnGiXD/y2K9IGVjYca4A==,高雄市立大同醫院,Directed,export,1
504,067535B5S7WmEcYn4Nb8wJgdd++Sxw==,義大醫療財團法人義大醫院,Directed,export,1
505,067C9EB1wcnW9Dvi8h+2lO8N+WqoDA==,高雄市立岡山醫院,Directed,export,1
506,067DB4997R2c11qgu/bijT7JxlbUuA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
507,06837ED6DWaD7gS7ZEWKaL6w+b6wKQ==,衛生福利部旗山醫院,Directed,export,1
508,06837ED6DWaD7gS7ZEWKaL6w+b6wKQ==,衛生福利部旗山醫院,Directed,export,1
509,06899C4AnqyP5+xpGL/kiiNXfQiBmQ==,高雄市立大同醫院,Directed,export,1
510,068C9E63nAq4Kh+I18p2ADiOgKBZbg==,高雄市立岡山醫院,Directed,export,1
511,0692A28DG3eJZHP+LGl+wZB/Uh4h3A==,邱外科醫院,Directed,export,1
512,0693ED47saisl6xyHX80VOKNVTmDeQ==,高雄市立大同醫院,Directed,export,1
513,0696A84063ostMI6CDYZkalj2cmTHw==,義大醫療財團法人義大醫院,Directed,export,1
514,0699E202igIAY5q6PlQb4Y3Wc/KZjw==,高雄榮民總醫院,Directed,export,1
515,069F7102umkXXadWRB3Da4BCv7r0kw==,建佑醫院,Directed,export,1
516,06A20DB1+0G3tzgUh1X6RRQuQdqq8w==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
